,No.,Altitude,Date,https://docs.google.com/spreadsheets/d/1fSvWzYNNyPRax3SlRuPMMsVsCZzNOj_fLgdczTBqpuk/edit#gid=941757145,Family,Species,Sex,W_length,B_length,w (g),插針重/針種類,Dw(g),Wei,Note_WT ,label,ID(ima),Note_SW,疊,籤,檔案日期,影像問題,Note_Chiou_Specimen,Note_thermal,Hot,Cold,Before.jpg,Temp_min_bf,Temp_max_bf,Temp_avg_bf,After.jpg,Temp_min,Temp_max,Temp_avg,Note,leg,點測
1968,SJTT1968,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,male,19.3,15.34,0.0774,0.0381,0.0392,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21398.jpg,23.2,23.6,23.4,IR_21424.jpg,42.7,47.4,45,,,
1969,SJTT1969,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,male,18.49,13.37,0.0651,0.0364,0.0271,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21400.jpg,23.6,23.7,23.7,IR_21420.jpg,-3,1.8,-0.4,,,
1970,SJTT1970,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,male,16.79,12.9,0.0597,0.0374,0.0232,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21406.jpg,23.7,24,23.8,IR_21422.jpg,44.3,46.9,46,,,
1971,SJTT1971,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ERE06,#N/A,23.14,17.17,0.1052,0.0383,0.0669,#N/A,,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21410.jpg,24.2,24.7,24.5,IR_21440.jpg,3.4,5.4,4.4,,,
1972,SJTT1972,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,male,16.62,12.47,0.0595,0.0378,0.0218,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21418.jpg,23.6,23.8,23.7,IR_21412.jpg,46.4,47.9,47.1,IR_21434.jpg也是1972，1.8/6.5/4.7,,
1973,SJTT1973,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC05,male,22.93,16.59,0.1078,0.0364,0.0711,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21426.jpg,24.3,24.6,24.4,IR_21438.jpg,3.9,7.1,5.7,,,
1974,SJTT1974,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC05,male,25.5,18.82,0.1433,0.0368,0.1086,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21430.jpg,24.8,25.2,25,IR_21442.jpg,44,45.4,44.7,,,
1975,SJTT1975,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC05,male,22,17.17,0.0749,0.0375,0.0382,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21432.jpg,25.3,25.7,25.5,IR_21444.jpg,45,46,45.6,,,
1976,SJTT1976,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC05,male,25.12,17.19,0.1009,0.0372,0.0638,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21436.jpg,24.1,24.8,24.6,IR_21448.jpg,5.7,10.2,8.7,,,
1977,SJTT1977,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,male,19.03,14.87,0.0598,0.0367,0.0235,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21450.jpg,24.4,24.7,24.5,IR_21460.jpg,-0.3,3.4,2.2,,,
1978,SJTT1978,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO016,#N/A,9.86,,0.0421,0.0384,0.0037,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21452.jpg,23.7,24.1,23.9,IR_21462.jpg,5.8,11.5,8.3,,,
1979,SJTT1979,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,#N/A,11.17,8.27,0.0418,0.0374,0.0044,#N/A,右翅破損,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21454.jpg,23.2,23.7,23.4,IR_21464.jpg,42.4,45.8,44.5,IR_21454.jpg不確定有沒有蛾,,
1980,SJTT1980,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,female,11.45,8.67,0.0419,--,--,#N/A,身體遭蛀，不秤重,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21456.jpg,22.7,23.3,23.1,IR_21468.jpg,0.4,6.1,4.3,,,
1981,SJTT1981,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,#N/A,10.24,8.6,0.042,0.0381,0.0039,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21458.jpg,22.6,22.7,22.6,IR_21470.jpg,43.5,44.8,44.1,,,
1982,SJTT1982,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,#N/A,10.87,8.02,0.0442,0.0384,0.0058,#N/A,右翅破損,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21466.jpg,22.2,22.8,22.6,IR_21480.jpg,0.7,2.7,2.1,,,
1983,SJTT1983,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,#N/A,10.94,7.81,0.0433,0.0388,0.0045,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21472.jpg,22.1,22.4,22.3,IR_21478.jpg,42.5,46.1,44.5,腳與胸重疊,,
1984,SJTT1984,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER10,#N/A,11.49,8.37,0.0432,0.0374,0.0058,#N/A,,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21474.jpg,22,22.3,22.1,IR_21490.jpg,-2.1,1.7,0.4,,,
1985,SJTT1985,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO083,male,18.63,15.04,0.0573,0.0357,0.0207,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,有重拍,1,0,IR_21476.jpg,24.3,24.9,24.7,IR_21498.jpg,41.1,44.4,43.5,,,
1986,SJTT1986,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC001,male,28.08,21.75,0.1255,0.0379,0.0866,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21482.jpg,23.6,24.3,24,IR_21500.jpg,3.4,6,5,,,
1987,SJTT1987,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_DRE02,#N/A,16.56,,0.0483,0.0381,0.0102,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21484.jpg,24.6,24.9,24.8,IR_21502.jpg,-2.3,-0.3,-1.4,,,
1988,SJTT1988,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR12,male,14.71,14.5,0.068,0.0379,0.0301,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21486.jpg,24.9,25.5,25.3,IR_21506.jpg,-1.2,1,0.4,,,
1989,SJTT1989,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT19,male,11.64,9.67,0.0483,0.037,0.0113,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21488.jpg,24.4,24.8,24.6,IR_21504.jpg,2.2,7.4,4.7,,,
1990,SJTT1990,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LYM12,male,18.59,13.58,0.0685,0.0362,0.0323,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21492.jpg,24.2,24.3,24.2,IR_21512.jpg,-0.1,3.2,2.2,,,
1991,SJTT1991,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_THY17,male,21.06,16.48,0.1145,0.0377,0.0784,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21494.jpg,23.3,24.7,24,IR_21508.jpg,40.6,45.3,42.9,,,
1992,SJTT1992,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO100,male,19.05,14.61,,0.0376,0.017,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,0.055,,1,0,IR_21510.jpg,23.1,23.6,23.3,IR_21514.jpg,41.3,44,42.3,,,
1993,SJTT1993,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA03,female,16.25,12.61,0.0523,0.0366,0.0157,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21516.jpg,22,22.4,22.2,IR_21526.jpg,39,42.8,40.3,,,
1994,SJTT1994,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA03,male,17.14,13.08,0.061,0.0371,0.0245,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21518.jpg,22.5,22.8,22.7,IR_21532.jpg,-1.6,1.1,0.4,,,
1995,SJTT1995,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA03,male,16.99,15.61,0.0598,0.0366,0.0232,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21520.jpg,21.3,21.7,21.5,IR_21530.jpg,43.1,46.3,45,,,
1996,SJTT1996,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA03,male,15.84,13.45,0.0545,0.037,0.0172,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21522.jpg,21.4,21.7,21.5,IR_21534.jpg,0.5,1.5,0.9,,,
1997,SJTT1997,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA03,male,16.4,14.54,0.0559,0.0374,0.0185,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21524.jpg,22.9,23.2,23.1,IR_21536.jpg,43,45.7,43.6,,,
1998,SJTT1998,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA02,female,15.51,13.71,0.0513,0.0358,0.0155,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21528.jpg,22,22.4,22.2,IR_21542.jpg,-4.8,-2.7,-3.4,,,
1999,SJTT1999,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO050,#N/A,11.56,,0.0421,0.0375,0.0046,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21538.jpg,22.7,23,22.8,IR_21544.jpg,-0.8,1.4,0.1,,,
2000,SJTT2000,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO005,male,17.32,15.21,0.0513,0.0369,0.0145,#N/A,,1,o,需影像,1,1,#N/A,#N/A,兩管S,,0,1,IR_21540.jpg,22.9,23.2,23,IR_21546.jpg,1.7,4.8,3.6,,2,
2001,SJTT2001,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT03,male,20.49,15.64,0.0632,0.037,0.0271,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21548.jpg,22.5,23,22.6,IR_21564.jpg,4.7,6.9,5.9,,,
2002,SJTT2002,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT03,male,,17.42,0.064,0.0378,0.0258,#N/A,兩翅破損,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21550.jpg,21.5,21.9,21.7,IR_21566.jpg,4.5,7.7,6.7,,,
2003,SJTT2003,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT15,male,17.67,11.08,0.0606,0.0377,0.02,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21552.jpg,21.3,21.7,21.6,IR_21562.jpg,38.8,44.8,42.2,,,
2004,SJTT2004,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO005,male,18.7,14.79,0.0542,0.0377,0.0165,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21554.jpg,21.8,22,21.9,IR_21570.jpg,39.2,46.4,41.7,,,
2005,SJTT2005,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER11,female,20.41,14.19,0.0544,0.0366,0.0178,#N/A,右翅破損,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21556.jpg,21.8,22.1,22,IR_21568.jpg,41.7,45.3,42.7,,,
2006,SJTT2006,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_THY17,male,23.36,21,0.1109,0.0378,0.0746,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21558.jpg,21.7,22,21.9,IR_21592.jpg,1,5.4,4.1,,,
2007,SJTT2007,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT03,male,20.25,15.83,0.0747,0.0377,0.0371,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21560.jpg,21.8,22.1,22,IR_21576.jpg,39.4,45.1,42.6,,,
2008,SJTT2008,2612,19-VII-2017,"30.83744, 102.74658",Nolidae,SJ_NOL04,female,19.87,12.55,0.0812,0.0372,0.0445,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21572.jpg,22.1,22.2,22.1,IR_21596.jpg,0.9,4.5,2.9,,,
2009,SJTT2009,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_DRE02,#N/A,15.42,,0.0474,0.0372,0.0102,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21574.jpg,21.4,21.7,21.6,IR_21586.jpg,-1.4,1,0.2,,,
2010,SJTT2010,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_DRE02,#N/A,14.67,8.33,0.0456,0.038,0.0076,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21578.jpg,22.5,22.6,22.5,IR_21584.jpg,42.5,45.2,43.5,,,
2011,SJTT2011,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LIT13,female,10.73,7.71,0.0629,--,--,#N/A,身體遭蛀，不秤重,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21580.jpg,21.7,22.2,21.8,IR_21598.jpg,0.5,3.2,1.9,,,
2012,SJTT2012,2612,19-VII-2017,"30.83744, 102.74658",Nolidae,SJ_NOL04,female,19.3,12.93,0.0634,0.0362,0.0265,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21582.jpg,21.7,22.1,21.8,IR_21594.jpg,37.2,41.6,38.7,,,
2013,SJTT2013,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ERE16,male,21.44,15.05,0.0854,0.0379,0.0475,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21588.jpg,21.6,22.1,21.8,IR_21604.jpg,41.7,45.2,43.9,,,
2014,SJTT2014,2612,19-VII-2017,"30.83744, 102.74658",Limacodidae,SJ_LIM04,female,14.38,16.63,0.0882,0.0386,0.0502,#N/A,右翅破損,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21590.jpg,21.2,21.7,21.5,IR_21600.jpg,7.2,9.1,8.2,,,
2015,SJTT2015,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ARC04,,16.3,12.58,0.0531,0.0367,0.0161,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21602.jpg,22.4,23.1,22.9,IR_21616.jpg,44.9,47.4,46.2,,,
2016,SJTT2016,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO060,female,27.08,17.59,0.1399,0.0362,0.1037,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21606.jpg,22.7,23.4,23.1,IR_21622.jpg,41.5,43.8,42.5,,,
2017,SJTT2017,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC005,#N/A,25.99,21.86,0.1019,0.038,0.0639,#N/A,右翅破損,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21608.jpg,21.3,21.6,21.5,IR_21618.jpg,37.9,39.9,39,,,
2018,SJTT2018,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC005,#N/A,26.07,22.13,0.1272,0.0376,0.0896,#N/A,右翅破損,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21610.jpg,24.8,25.2,25,IR_21620.jpg,10.7,16.8,15.3,,,
2019,SJTT2019,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC005,#N/A,,23.25,0.1016,0.0387,0.0629,#N/A,雙翅破損,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21612.jpg,21.7,22.5,22.1,IR_21630.jpg,2.6,6.1,4.6,,,
2020,SJTT2020,2612,19-VII-2017,"30.83744, 102.74658",Drepanidae,SJ_THY01,female,23.44,18.13,0.0927,0.0375,0.0565,#N/A,右翅破損,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21614.jpg,23.7,24,23.8,IR_21628.jpg,38.4,44.1,42,,,
2021,SJTT2021,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,#N/A,15.21,10.02,0.0442,0.038,0.0062,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21624.jpg,22.3,22.6,22.5,IR_21642.jpg,40.8,43.6,42.3,,,
2022,SJTT2022,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,#N/A,13.03,,0.0437,0.0382,0.0055,#N/A,身體破損,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21626.jpg,21.8,22,21.9,IR_21634.jpg,2.7,6.8,4.3,,,
2023,SJTT2023,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,male,14.82,10.1,0.0454,0.0367,0.0089,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21632.jpg,22.1,22.5,22.3,IR_21644.jpg,43.1,44.6,43.7,,,
2024,SJTT2024,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,male,14.57,10.28,0.0457,0.0374,0.0081,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21636.jpg,22.3,22.6,22.5,IR_21650.jpg,0.1,2.8,1.7,,,
2025,SJTT2025,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR02,male,16.83,13.81,0.0631,0.0368,0.0256,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21638.jpg,23.6,24.1,23.8,IR_21654.jpg,0.7,4.8,3.6,,,
2026,SJTT2026,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR02,male,16.14,13.37,0.0696,--,--,#N/A,身體遭蛀，不秤重,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,,,,,IR_21648.jpg,39,41.9,40.8,,,
2027,SJTT2027,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR02,male,15.67,12.22,0.0593,0.0373,0.0221,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21646.jpg,21.3,22.3,21.6,IR_21656.jpg,40.4,45.3,43.3,,,
2028,SJTT2028,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR02,male,16.66,14.02,0.0671,0.0342,0.032,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21652.jpg,21.7,22.4,21.9,IR_21658.jpg,0.1,2,1.1,,,
2029,SJTT2029,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO161,female,10.76,9.1,0.0429,0.0384,0.0045,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21660.jpg,22.1,22.7,22.4,IR_21670.jpg,-5.8,-5.4,-5.6,IR_21662.jpg也是2029before,,
2030,SJTT2030,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC011,#N/A,21.31,16.18,0.0888,0.0381,0.0507,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21664.jpg,21.7,22,21.8,IR_21678.jpg,42.8,45.1,44.4,,,
2031,SJTT2031,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_LYM13,male,16.51,11.49,0.0629,0.037,0.0259,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21666.jpg,22.5,22.9,22.7,IR_21680.jpg,41.4,46.2,44.2,,,
2032,SJTT2032,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR13,female,14.59,11.88,0.0609,0.0368,0.0237,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21668.jpg,26.2,27.1,26.8,IR_21692.jpg,2.4,3.6,3.2,IR_21672.jpg也是2032before,,
2033,SJTT2033,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,female,14.14,9.12,0.0442,0.0368,0.0083,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21674.jpg,21.4,21.8,21.7,IR_21688.jpg,41.6,44.9,43.6,腳與胸重疊,,
2034,SJTT2034,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO099,male,20.42,13.88,0.0568,0.0363,0.0203,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21676.jpg,20.9,21.3,21.1,IR_21696.jpg,0.7,3.4,2.5,,,
2035,SJTT2035,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO016,#N/A,10.49,,0.0419,0.0378,0.0041,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21682.jpg,22.2,22.4,22.3,IR_21694.jpg,45,48.2,47.4,,,
2036,SJTT2036,2612,19-VII-2017,"30.83744, 102.74658",Pyralidae,SJ_PYR14,male,14.83,13.32,0.0584,--,--,#N/A,身體遭蛀，不秤重,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21684.jpg,20.8,21.4,21.1,IR_21698.jpg,41.4,43.7,42.4,,,
2037,SJTT2037,2612,19-VII-2017,"30.83744, 102.74658",Noctuidae,SJ_NOC016,male,15.38,14.37,0.059,0.0378,0.0216,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21686.jpg,21.6,22.1,21.9,IR_21706.jpg,38.3,42.5,40.5,,,
2038,SJTT2038,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO146,male,17.66,12.25,0.047,0.0362,0.0108,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21690.jpg,22.1,22.4,22.3,IR_21708.jpg,-2.6,2.3,1.2,,,
2039,SJTT2039,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HYP03,female,12.29,9.49,0.0472,0.038,0.0092,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,0,1,IR_21700.jpg,23.3,23.6,23.4,IR_21718.jpg,-0.7,2.9,0.9,,,
2040,SJTT2040,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO159,female,22.8,13.22,0.0546,0.0363,0.0188,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21702.jpg,23,23.5,23.3,IR_21716.jpg,39,44.1,40.3,,,
2041,SJTT2041,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO099,male,20.64,16.22,0.0617,0.0371,0.0247,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21704.jpg,23.9,24.2,24,IR_21720.jpg,39.7,42.2,41.4,,,
2042,SJTT2042,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HER02,female,17.83,13.37,0.0514,0.0367,0.0139,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21710.jpg,21.3,21.6,21.4,IR_21724.jpg,1,2.2,1.7,,,
2043,SJTT2043,2612,19-VII-2017,"30.83744, 102.74658",Cossidae,SJ_COS01,#N/A,25.53,,0.4339,0.0378,0.3961,#N/A,,1,1,,1,1,#N/A,#N/A,,,1,0,IR_21712.jpg,21.9,22.2,22.1,IR_21728.jpg,45.5,46.9,46.1,,,
2044,SJTT2044,2612,19-VII-2017,"30.83744, 102.74658",Notodontidae,SJ_NOT23,female,29.13,26.87,0.3132,0.0363,0.2769,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21714.jpg,22,22.4,22.3,IR_21726.jpg,0.7,4.7,3.3,,,
2045,SJTT2045,2612,19-VII-2017,"30.83744, 102.74658",,,,,,,,0,#N/A,,,,需影像,#N/A,#N/A,#N/A,#N/A,,2046?,,,IR_21722.jpg,23,23.7,23.3,,,,,,0,
2046,SJTT2046,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO149,male,34,23.4,0.1545,0.0378,0.1184,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,前測=2045,,,IR_21730.jpg,2.3,5.6,4.8,,,,,,,
2047,SJTT2047,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_ERE11,male,20.24,16.11,0.0722,0.0359,0.0363,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21732.jpg,20.1,20.4,20.3,IR_21740.jpg,3.2,4.5,3.7,,,
2048,SJTT2048,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,male,15.94,11.05,0.0479,0.0373,0.0106,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,1,0,IR_21734.jpg,20.1,20.3,20.2,IR_21742.jpg,41.1,44.9,43,腳與胸重疊,,
2049,SJTT2049,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO084,male,14.49,9.8,0.0445,0.0369,0.0083,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21736.jpg,21,21.6,21.3,IR_21750.jpg,-1.8,-0.6,-1.2,,,
2050,SJTT2050,2612,19-VII-2017,"30.83744, 102.74658",Geometridae,SJ_GEO130,male,22.06,12.75,0.0731,0.0369,0.0348,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21738.jpg,20.2,20.5,20.3,IR_21764.jpg,2.1,5.9,4.2,,,
2051,SJTT2051,2612,19-VII-2017,"30.83744, 102.74658",Crambidae,SJ_CRA04,male,16.37,14.22,0.0512,0.037,0.014,#N/A,,1,o,需影像,1,1,#N/A,#N/A,,,0,1,IR_21744.jpg,19.4,19.9,19.7,IR_21758.jpg,2.1,4.2,3.2,腳與胸重疊,,
2052,SJTT2052,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HYP03,male,11.07,10,0.0439,0.0378,0.0061,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21746.jpg,21.7,22.3,22,IR_21756.jpg,42.7,45.5,44,,,
2053,SJTT2053,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HYP03,#N/A,12.15,,0.0427,0.0374,0.0053,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21748.jpg,21.9,22.3,22.1,IR_21760.jpg,-1.5,5.6,2.3,,,
2054,SJTT2054,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HYP03,female,10.79,8.3,0.0431,0.0372,0.0059,#N/A,,1,o,需影像,#N/A,#N/A,#N/A,#N/A,,,1,0,IR_21752.jpg,20.7,21.2,21,IR_21762.jpg,39.5,42.9,41.2,,,
2055,SJTT2055,2612,19-VII-2017,"30.83744, 102.74658",Erebidae,SJ_HYP03,#N/A,11.66,,0.0422,0.0377,0.0045,#N/A,無身體,1,1,,1,1,#N/A,#N/A,,,0,1,IR_21754.jpg,20.1,20.3,20.2,IR_21766.jpg,-2.2,0.9,-0.1,,,
